time,latitude,longitude,tdb,mrt,v,rh,utci,number,step,surface,valid_time
2021-04-01 13:00:00,22.75,72.5,36.16034,58.619812,1.8992673,25.28492,40.93960742177845,0,0 days,0.0,2021-04-01 13:00:00
2021-04-01 13:00:00,22.75,72.75,36.14081,59.041565,2.2136617,27.849388,40.99337348551109,0,0 days,0.0,2021-04-01 13:00:00
2021-04-01 14:00:00,23.25,72.25,34.693024,16.10556,0.72876155,21.556425,29.01721812015826,0,0 days,0.0,2021-04-01 14:00:00
2021-04-01 14:00:00,23.25,72.5,34.130524,16.386414,2.1355631,20.888512,28.511472737457787,0,0 days,0.0,2021-04-01 14:00:00
2021-04-01 14:00:00,23.25,72.75,32.126617,16.169037,2.9448946,26.271994,26.16917732934307,0,0 days,0.0,2021-04-01 14:00:00
2021-04-01 14:00:00,23.0,72.25,34.712555,15.886841,1.7070315,21.386679,29.153944468080894,0,0 days,0.0,2021-04-01 14:00:00
2021-04-01 14:00:00,23.0,72.5,34.187164,16.206024,2.1147296,21.957497,28.607810788012245,0,0 days,0.0,2021-04-01 14:00:00
2021-04-01 14:00:00,23.0,72.75,33.33365,16.697327,2.6993744,22.49214,27.571887758822868,0,0 days,0.0,2021-04-01 14:00:00
2021-04-01 14:00:00,22.75,72.25,33.669586,16.804504,1.6333654,22.857792,28.36983211929551,0,0 days,0.0,2021-04-01 14:00:00
2021-04-01 14:00:00,22.75,72.5,33.96646,16.408844,1.5561093,24.126915,28.686997259462064,0,0 days,0.0,2021-04-01 14:00:00
2021-04-01 14:00:00,22.75,72.75,34.982086,16.569092,2.192213,22.120232,29.5598839478505,0,0 days,0.0,2021-04-01 14:00:00
2021-04-01 15:00:00,23.25,72.25,32.402435,13.5896,0.16278777,25.071293,25.984781827024637,0,0 days,0.0,2021-04-01 15:00:00
2021-04-01 15:00:00,23.25,72.5,32.49228,13.885864,1.7495364,23.114645,26.419224430142574,0,0 days,0.0,2021-04-01 15:00:00
2021-04-01 15:00:00,23.25,72.75,29.765717,13.802155,2.8800807,29.397816,23.18966344840328,0,0 days,0.0,2021-04-01 15:00:00
2021-04-01 15:00:00,23.0,72.25,31.144623,13.27655,1.347688,28.13516,25.30644479668122,0,0 days,0.0,2021-04-01 15:00:00
2021-04-01 15:00:00,23.0,72.5,31.718842,13.636139,1.6275504,25.778866,25.75528949445368,0,0 days,0.0,2021-04-01 15:00:00
2021-04-01 15:00:00,23.0,72.75,31.316498,14.210968,2.5750062,25.436953,24.981158456832972,0,0 days,0.0,2021-04-01 15:00:00
2021-04-01 15:00:00,22.75,72.25,30.644623,14.063049,0.96655566,29.650074,25.16971843775638,0,0 days,0.0,2021-04-01 15:00:00
2021-04-01 15:00:00,22.75,72.5,32.166107,13.807953,0.5915324,26.43286,26.25184179629786,0,0 days,0.0,2021-04-01 15:00:00
2021-04-01 15:00:00,22.75,72.75,32.322357,14.058075,1.6986499,25.932243,26.475137320449154,0,0 days,0.0,2021-04-01 15:00:00
2021-04-01 16:00:00,23.25,72.25,31.295197,12.411255,0.25842428,24.186209,24.671277309270252,0,0 days,0.0,2021-04-01 16:00:00
2021-04-01 16:00:00,23.25,72.5,32.84793,12.673462,1.4798398,19.889631,26.339553169084606,0,0 days,0.0,2021-04-01 16:00:00
2021-04-01 16:00:00,23.25,72.75,29.6409,12.669281,2.7278092,26.149405,22.717958211388495,0,0 days,0.0,2021-04-01 16:00:00
2021-04-01 16:00:00,23.0,72.25,29.654572,12.04364,0.7009641,28.907633,23.626757852853444,0,0 days,0.0,2021-04-01 16:00:00
2021-04-01 16:00:00,23.0,72.5,31.539337,12.3489685,0.72776765,23.426966,25.11307400030903,0,0 days,0.0,2021-04-01 16:00:00
2021-04-01 16:00:00,23.0,72.75,31.365509,12.903137,2.1054542,22.78651,24.831868775619995,0,0 days,0.0,2021-04-01 16:00:00
2021-04-01 16:00:00,22.75,72.25,29.699493,13.041168,1.6799262,33.74835,24.02531827658487,0,0 days,0.0,2021-04-01 16:00:00
2021-04-01 16:00:00,22.75,72.5,28.695587,12.564301,1.5056843,35.558086,23.118173362704056,0,0 days,0.0,2021-04-01 16:00:00
2021-04-01 16:00:00,22.75,72.75,29.060822,12.725494,1.6322631,31.47881,23.19251822313091,0,0 days,0.0,2021-04-01 16:00:00
2021-04-01 17:00:00,23.25,72.25,29.04837,11.446655,0.4817137,26.94309,22.730346023197278,0,0 days,0.0,2021-04-01 17:00:00
2021-04-01 17:00:00,23.25,72.5,30.692902,11.715759,1.415516,22.513372,24.0965211762866,0,0 days,0.0,2021-04-01 17:00:00
2021-04-01 17:00:00,23.25,72.75,27.89798,11.740326,2.5034056,28.181383,20.940566114438745,0,0 days,0.0,2021-04-01 17:00:00
2021-04-01 17:00:00,23.0,72.25,24.659698,10.979614,1.9862593,40.897152,18.77575681528763,0,0 days,0.0,2021-04-01 17:00:00
2021-04-01 17:00:00,23.0,72.5,26.544464,11.263672,1.7706801,33.596554,20.41274955555233,0,0 days,0.0,2021-04-01 17:00:00
2021-04-01 17:00:00,23.0,72.75,28.61673,11.809784,2.2330089,27.34473,21.871788416014766,0,0 days,0.0,2021-04-01 17:00:00
2021-04-01 17:00:00,22.75,72.25,25.624542,12.547943,2.85626,51.558464,19.834027934033095,0,0 days,0.0,2021-04-01 17:00:00
2021-04-01 17:00:00,22.75,72.5,24.77298,11.987457,2.8894455,53.312405,18.85722740301077,0,0 days,0.0,2021-04-01 17:00:00
2021-04-01 17:00:00,22.75,72.75,25.593292,12.055084,2.9263825,45.125206,19.16568629205155,0,0 days,0.0,2021-04-01 17:00:00
2021-04-01 18:00:00,23.25,72.25,28.662872,10.804352,1.6653198,26.481178,21.993128642025315,0,0 days,0.0,2021-04-01 18:00:00
2021-04-01 18:00:00,23.25,72.5,30.12381,11.139313,2.279713,22.12527,22.956687435821365,0,0 days,0.0,2021-04-01 18:00:00
2021-04-01 18:00:00,23.25,72.75,28.108185,11.136749,2.4850183,26.451456,20.929074412246393,0,0 days,0.0,2021-04-01 18:00:00
2021-04-01 18:00:00,23.0,72.25,24.883575,10.584991,2.1998253,42.80642,18.741785712438027,0,0 days,0.0,2021-04-01 18:00:00
2021-04-01 18:00:00,23.0,72.5,26.06717,10.924133,2.4799936,37.00559,19.35738819984501,0,0 days,0.0,2021-04-01 18:00:00
2021-04-01 18:00:00,23.0,72.75,26.596466,11.303772,2.6187406,32.855762,19.627060985424983,0,0 days,0.0,2021-04-01 18:00:00
2021-04-01 18:00:00,22.75,72.25,25.362091,12.180908,2.7271855,61.417473,20.309776163685367,0,0 days,0.0,2021-04-01 18:00:00
2021-04-01 18:00:00,22.75,72.5,24.547638,11.730194,2.6529872,63.825356,19.569396969305476,0,0 days,0.0,2021-04-01 18:00:00
