date,DayStress,year,NCTL,DayStress_norm,NCTL_norm,CTBI
2023-06-21,38.55417226923856,2023,17.463112478789412,0.7375460674958945,0.10721227785881561,0.37300500957444194
2023-06-22,39.26360995319028,2023,45.5352829515677,0.7675733308371628,0.2795573477587596,0.4181731084914977
2023-06-23,39.95295880314561,2023,56.59327844412887,0.7967503254060302,0.347446327272003,0.4643506738457533
2023-06-24,36.32799213978242,2023,0.2566929145401389,0.6433220101834444,0.0015759293832352606,0.4217801626270292
2023-06-25,35.838002773450484,2023,0.0,0.6225829938186589,0.0,0.38863356291171924
2023-06-26,34.27127607735519,2023,0.0,0.5562705943625139,0.0,0.3554840831925805
2023-06-27,36.849802212311765,2023,0.0,0.6654078519936624,0.0,0.3486500360338557
2023-06-28,35.94022931325809,2023,0.0,0.626909777270831,0.0,0.33809149181432363
2023-06-29,33.714183814146594,2023,0.0,0.5326914182471864,0.0,0.3165677570071045
2023-06-30,34.3161965421554,2023,0.0,0.5581718728771466,0.0,0.3053232108365451
2024-04-01,36.86606224283285,2024,0.0,0.6660960649677378,0.0,0.09991440974516066
2024-04-02,35.737852433634735,2024,0.0,0.6183440864482271,0.0,0.1626916997888465
2024-04-03,36.075606074337614,2024,0.0,0.6326396584812285,0.0,0.20878013862437683
2024-04-04,35.78020953676186,2024,0.0,0.6201368695477756,0.0,0.23916662746923012
2024-04-05,35.211707337508045,2024,0.0,0.5960747628494144,0.0,0.25682785365587324
2024-04-06,36.16610201751416,2024,0.0,0.6364699392494315,0.0,0.275249988446526
2024-04-07,37.5406468518815,2024,0.0,0.6946481565186694,0.0,0.29687221539036857
2024-04-08,39.21207066537222,2024,0.0,0.7653919077146778,0.0,0.32261933693045963
2024-04-09,39.6079111773764,2024,0.0,0.7821460322332466,0.0,0.3431554406863087
2024-04-10,39.03512623316786,2024,0.0,0.7579026564629314,0.0,0.3538942069498558
2024-04-11,38.54728935316058,2024,0.0,0.7372547450326187,0.0,0.3583141566197918
2024-04-12,38.7007986612698,2024,0.0,0.743752094305434,0.0,0.36238272377966935
2024-04-13,38.477186884767214,2024,0.0,0.7342876270926816,0.0,0.3638110507096708
2024-04-14,39.606757134574494,2024,0.0,0.7820971868618999,0.0,0.3719823135260545
2024-04-15,39.386677004236965,2024,0.0,0.7727821981330585,0.0,0.3763049491881969
2024-04-16,39.9353158156615,2024,0.0,0.796003578167624,0.0,0.3828140011568814
2024-04-17,42.14202715439487,2024,2.2949920221077846,0.8894036103131101,0.014089774812871264,0.4034938085787142
2024-04-18,40.112313984366985,2024,0.0,0.8034951038405168,0.0,0.40296993158117744
2024-04-19,38.71119338348987,2024,0.0,0.7441920555148848,0.0,0.3937077604340569
2024-04-20,36.48823269892552,2024,0.0,0.6501042626295515,0.0,0.3731110716982725
2024-04-21,37.84195276664289,2024,0.0,0.7074010624517546,0.0,0.36728790955655394
2024-04-22,38.00834189883038,2024,0.0,0.7144435559678713,0.0,0.36426807008476847
2024-04-23,39.517419460113,2024,0.0,0.7783159303286842,0.0,0.37173503860864054
2024-04-24,40.7584047385701,2024,0.2606419503446489,0.8308411803989985,0.0016001739229449933,0.38508073017433986
2024-04-25,40.851361613506896,2024,2.29401020409383,0.83477562119098,0.014083747081798308,0.3968854163629546
2024-04-26,39.4005715052193,2024,0.0,0.7733702890245205,0.0,0.3938253348077463
2024-04-27,39.55575505193657,2024,0.0,0.7799385011859551,0.0,0.3926685095433156
2024-04-28,39.436499930003954,2024,0.0,0.7748909754735918,0.0,0.3911016030013597
2024-04-29,39.319221324953816,2024,0.0,0.769927106711333,0.0,0.38926018810765173
2024-04-30,38.94089876977559,2024,0.0,0.7539144374533364,0.0,0.38556929729335665
2024-05-01,38.17289148888634,2024,0.0,0.7214081900507211,0.0,0.3781097366129578
2024-05-02,38.82020990162906,2024,0.0,0.7488062277991646,0.0,0.3769977497989452
2024-05-03,40.05174036145737,2024,0.0,0.8009312984946967,0.0,0.3840381196334661
2024-05-04,40.50526336759468,2024,12.53533999803711,0.8201268600565709,0.07695892450768005,0.40338955142806393
2024-05-05,38.39432770322869,2024,8.831189431640716,0.7307805756340667,0.054217822642950525,0.4001224457411973
2024-05-06,40.79529927786524,2024,7.998997077864757,0.8324027580714715,0.04910869688009597,0.41231243026157316
2024-05-07,42.57916382452154,2024,14.941161953053232,0.9079056129652725,0.09172912381970487,0.4385639117008478
2024-05-08,41.993660155702806,2024,24.553824122231987,0.8831239115578022,0.15074468640608074,0.46207502788517585
2024-05-09,42.05275360624873,2024,20.950812352345473,0.8856250679545173,0.12862451169662745,0.47558995646729474
2024-05-10,42.00659901407912,2024,18.21979401544845,0.8836715544538447,0.11185781577523567,0.48224237506146833
2024-05-11,42.39173473868436,2024,12.547328963884688,0.899972594117307,0.077032529046347,0.4841204310175759
2024-05-12,42.52212024180249,2024,30.80798913218515,0.9054912181297836,0.18914123671384483,0.5030791699388474
2024-05-13,40.96712937567159,2024,0.0,0.839675542860753,0.0,0.4781067503863061
2024-05-14,39.93468110672243,2024,0.05441159476059454,0.7959767138314187,0.0003340521927748894,0.45412134017404326
2024-05-15,41.228299091796735,2024,0.0,0.8507296664578691,0.0,0.4454943880905106
2024-05-16,41.239272625476126,2024,0.15874256175789725,0.8511941261180043,0.0009745772215508108,0.4396713771642907
2024-05-17,43.01620490395753,2024,19.151236284151665,0.9264035696992284,0.11757627217543044,0.4643669402962023
2024-05-18,42.99009079391377,2024,16.15058097256056,0.9252982784566784,0.09915417866743868,0.4787247267759592
2024-05-19,43.05096425152977,2024,26.972393425004512,0.9278747744388872,0.1655931462338803,0.4991274968440865
2024-05-20,42.57601198180645,2024,54.920410994383516,0.907772209830146,0.33717599716556246,0.5361314788402168
2024-05-21,44.21688591749195,2024,54.077584922819554,0.9772229239537631,0.3320015872153934,0.5716757118635253
2024-05-22,44.75502740224145,2024,92.34343851808543,1.0,0.566929314626149,0.63521239549839
2024-05-23,44.46414034797796,2024,85.51599571032625,0.9876880769396369,0.5250132073881228,0.671553869498037
2024-05-24,43.57213049259495,2024,114.29478188304213,0.9499333657979955,0.7016964431707596,0.7178321799939392
2024-05-25,43.28894916271465,2024,114.98248332601068,0.9379475909258714,0.7059184876818401,0.7490624377869142
2024-05-26,42.886763310637896,2024,77.3520349041998,0.9209248970859104,0.47489173932577056,0.733716201912592
2024-05-27,43.44717343424386,2024,52.77511296645249,0.9446445031080994,0.32400524718958484,0.703898803883467
2024-05-28,42.497125842156166,2024,28.140925507103063,0.904433319124396,0.1727671815855426,0.6543092378249176
2024-05-29,41.43626483708093,2024,37.24103722143759,0.8595319084882438,0.22863601406592127,0.621241654860567
2024-05-30,42.22230310085406,2024,25.302425693300414,0.8928013252059434,0.15534061853103365,0.5920904499629436
2024-05-31,41.80936352217312,2024,34.73843717773961,0.8753234751373968,0.21327165953975544,0.5777525851756333
2024-06-01,41.41647047643605,2024,26.220069991008195,0.8586941034305182,0.1609743642645562,0.5573770797772044
2024-06-02,42.23958966896448,2024,40.26400544593514,0.8935329868369224,0.2471950945068708,0.561273168045612
2024-06-03,42.23636648024794,2024,58.7494136901799,0.8933965639507698,0.36068361079643646,0.5810032438440093
2024-06-04,42.33118059817783,2024,38.37543814844256,0.8974096133728029,0.2356005060794198,0.5766537886086399
2024-06-05,41.49932990953313,2024,37.298264857258566,0.8622011655364603,0.22898735493945077,0.5673359300974345
2024-06-06,42.49589863678632,2024,56.456673302024306,0.9043813771150444,0.34660765956771794,0.5847835065706185
2024-06-07,43.23202093508738,2024,103.3733450759274,0.9355380785455957,0.6346458461478026,0.6448760433034426
2024-06-08,42.80367066245662,2024,70.46585266596985,0.9174079640485157,0.4326150097674937,0.6539166763848112
2024-06-09,42.70119732093409,2024,50.36194422762299,0.913070734604744,0.3091899433506021,0.6410807751626698
2024-06-10,41.913219242526445,2024,43.24987172028994,0.879719214375797,0.2655263928389528,0.6205433836960813
2024-06-11,41.24096516536022,2024,20.23566388501139,0.8512657636162159,0.12423396011063416,0.5807053271462843
2024-06-12,40.94234630963459,2024,22.29422056849198,0.8386265886437286,0.13687217402613788,0.552818543402879
2024-06-13,41.19284440465975,2024,35.77239305670108,0.8492290311639918,0.2196194835673229,0.5473002575917124
2024-06-14,40.60168307076607,2024,17.464341380770307,0.8242078665831587,0.10721982252651428,0.5228243336806496
2024-06-15,40.78880413940671,2024,25.645388790780245,0.8321278484672255,0.15744619134613108,0.5144131395484582
2024-06-16,41.99796035332588,2024,53.53320938206363,0.883305919321653,0.3286594715526812,0.5418840063150708
2024-06-17,42.67935094624655,2024,103.03913810909312,0.9121460771462611,0.6325940303426815,0.6110298205438909
2024-06-18,40.71410716970903,2024,40.103513906343245,0.8289662662301315,0.24620977968641056,0.5889972812682048
2024-06-19,39.03527602250509,2024,45.29844393852794,0.7579089963627935,0.27810330856015353,0.5676999426261854
2024-06-20,41.49360797661905,2024,52.23149124475891,0.8619589821984185,0.320667759491038,0.5747839710917482
2024-06-21,41.471732866908994,2024,53.48379682584739,0.8610331085174148,0.32835611024104766,0.580757162577993
2024-06-22,42.46999749972121,2024,114.09650423678042,0.9032851000478886,0.7004791459604243,0.647094650705842
2024-06-23,40.901359311694414,2024,94.48283820114683,0.8368917958514115,0.580063852558607,0.6655096027555921
2024-06-24,38.78191959714185,2024,89.00774790800274,0.7471855737484092,0.5464503198894662,0.6599021059745958
2024-06-25,38.45371055240509,2024,34.76930485664229,0.7332939809556481,0.213461167233266,0.6039447464105541
2024-06-26,40.18105309501611,2024,23.013237901613174,0.8064045170617158,0.14128647795950164,0.5649149717405704
2024-06-27,36.384874674775695,2024,0.0,0.6457295886028032,0.0,0.4922999185088197
2024-06-28,34.66373891407026,2024,0.0,0.572881757282507,0.0,0.4305422065485498
2024-06-29,33.48174952194666,2024,0.0,0.5228535341605219,0.0,0.37980757470806314
2024-06-30,34.29675700555454,2024,0.0,0.5573490859038146,0.0,0.3494676651812164
2025-04-01,36.86345656742157,2025,0.0,0.6659857786049942,0.0,0.09989786679074912
2025-04-02,38.00667343180834,2025,0.0,0.7143729373641795,0.0,0.17708444735815132
2025-04-03,38.73716481382229,2025,0.0,0.7452913077756288,0.0,0.23575280931705023
2025-04-04,39.03718449910799,2025,0.0,0.7579897734780107,0.0,0.27872543254363674
2025-04-05,39.53349304531343,2025,0.0,0.7789962519222077,0.0,0.31195724056887686
2025-04-06,39.830556478647786,2025,0.0,0.7915695929549335,0.0,0.33710550734145384
2025-04-07,39.74672003844393,2025,0.0,0.7880211785916404,0.0,0.35417703192776373
2025-04-08,40.020203115280616,2025,0.2847798432164055,0.7995964706198466,0.0017483650590117347,0.3681256477012633
2025-04-09,40.30973191839474,2025,0.0,0.8118509051003551,0.0,0.37946558915593753
2025-04-10,39.60924945927708,2025,0.0,0.7822026756058297,0.0,0.3829563137500307
2025-04-11,37.27133549048386,2025,0.0,0.6832494341891225,0.0,0.37055683475338985
2025-04-12,38.64500809394295,2025,0.0,0.7413907338998932,0.0,0.37059839441235687
2025-04-13,39.24600940383806,2025,0.0,0.7668283798114344,0.0,0.3744431330603649
2025-04-14,39.354964985062594,2025,0.0,0.7714399729138848,0.0,0.3778261890793381
2025-04-15,40.15607710413045,2025,0.0,0.8053473972152547,0.0,0.3852804419378249
2025-04-16,41.01553449105568,2025,1.9049629569295021,0.8417243107505646,0.011695247230248323,0.39770924305359934
2025-04-17,40.07610849379372,2025,0.7256929010605617,0.8019626904595591,0.004455287626600023,0.3993591668504434
2025-04-18,40.343742439670415,2025,0.10056077296077603,0.8132904154362454,0.0006173784624855937,0.40163758588012
2025-04-19,38.72094337376358,2025,0.0,0.7446047281599193,0.0,0.39283701934007187
2025-04-20,38.4237078910172,2025,0.0,0.7320241050598332,0.0,0.38478952929702526
2025-04-21,40.38836858165863,2025,0.0,0.8151792366078541,0.0,0.39162955599909577
2025-04-22,39.0879305066483,2025,0.0,0.7601376206623373,0.0,0.38816133229871763
2025-04-23,40.0794520044242,2025,0.0,0.802104206023867,0.0,0.3920285635126824
2025-04-24,39.564020889204905,2025,0.0,0.780288356399467,0.0,0.3914632479187977
2025-04-25,39.532905549820576,2025,0.0,0.7789713859159682,0.0,0.3908699814305536
2025-04-26,40.54869385277208,2025,0.0,0.8219650745255244,0.0,0.3969037481802162
2025-04-27,41.21326900430068,2025,0.0,0.8500935113656098,0.0,0.40534665043099277
2025-04-28,41.59357423084022,2025,0.6992206608639862,0.8661900980647464,0.0042927650994761925,0.4143150847763283
2025-04-29,41.109474990590165,2025,0.0,0.8457003838881233,0.0,0.4168756169266483
2025-04-30,41.344986029707385,2025,0.0,0.8556684926471018,0.0,0.4201632057457191
2025-05-01,41.12096061273381,2025,1.633102432430583,0.8461865179187044,0.010026198478095865,0.42254615148152336
2025-05-02,41.344802222523285,2025,0.6301907866058158,0.8556607129268445,0.0038689660734712297,0.4247117578871137
2025-05-03,40.0140798266882,2025,0.0,0.7993372997254352,0.0,0.4171988254797948
2025-05-04,38.5059524419994,2025,1.0013494787406003,0.735505142008661,0.006147641703557285,0.40328709539268914
2025-05-05,37.00328370183757,2025,0.0,0.6719040238326466,0.0,0.38308657034977933
2025-05-06,29.644376786965434,2025,0.0,0.36043503813413064,0.0,0.32222585496496514
2025-05-07,32.22962397792462,2025,0.0,0.46985676742936877,0.0,0.29603661358988087
2025-05-08,37.11375532198755,2025,0.0,0.6765797839522708,0.0,0.3087125971057572
2025-05-09,37.39804805608167,2025,0.1092098208240273,0.6886125994986668,0.0006704780530571693,0.31949127960678864
2025-05-10,39.16010356620258,2025,3.4001816799782034,0.7631923772877676,0.02087492842338656,0.34125399158142516
2025-05-11,39.73923659127822,2025,5.58082070667362,0.7877044383848141,0.03426264939946157,0.36217285727463894
2025-05-12,40.40356083746133,2025,7.4597396685928885,0.8158222555453235,0.045798003252570954,0.38276403891193145
2025-05-13,40.75107897364124,2025,9.88586633688503,0.8305311141624973,0.0606928604435527,0.40161842342925946
2025-05-14,41.27566161596842,2025,16.26263541671132,0.8527343062140891,0.09984212087798093,0.4240193604642921
2025-05-15,41.8453135636672,2025,28.526141316636924,0.8768450765232425,0.17513215887452904,0.4546101376346702
